==================================================================================================================================
  DATE-MATCHING VERIFICATION — spill_date == archive_date PROOF
==================================================================================================================================
City: Toronto, CA               | Predicted: 2026-08-10 | Spill: 28C | Archive date queried: 2026-08-10 | Actual max: 27.8C | round(27.8)=28 | Spill(28)==28 -> LOSS [LOSS]
City: Warsaw, PL                | Predicted: 2026-08-10 | Spill: 29C | Archive date queried: 2026-08-10 | Actual max: 23.8C | round(23.8)=24 | Spill(29)!=24 -> LOSS [LOSS]
City: Warsaw, PL                | Predicted: 2026-08-10 | Spill: 27C | Archive date queried: 2026-08-10 | Actual max: 23.8C | round(23.8)=24 | Spill(27)!=24 -> LOSS [LOSS]
City: Warsaw, PL                | Predicted: 2026-08-10 | Spill: 30C | Archive date queried: 2026-08-10 | Actual max: 23.8C | round(23.8)=24 | Spill(30)!=24 -> LOSS [LOSS]
City: Wellington, NZ            | Predicted: 2026-08-10 | Spill: 12C | Archive date queried: 2026-08-10 | Actual max: 13.2C | round(13.2)=13 | Spill(12)!=13 -> WIN [WIN]
City: Wellington, NZ            | Predicted: 2026-08-10 | Spill: 11C | Archive date queried: 2026-08-10 | Actual max: 13.2C | round(13.2)=13 | Spill(11)!=13 -> WIN [WIN]
City: Wellington, NZ            | Predicted: 2026-08-10 | Spill: 13C | Archive date queried: 2026-08-10 | Actual max: 13.2C | round(13.2)=13 | Spill(13)==13 -> WIN [WIN]
City: Wuhan, CN                 | Predicted: 2026-08-10 | Spill: 28C | Archive date queried: 2026-08-10 | Actual max: 32.6C | round(32.6)=33 | Spill(28)!=33 -> WIN [WIN]
City: Wuhan, CN                 | Predicted: 2026-08-10 | Spill: 27C | Archive date queried: 2026-08-10 | Actual max: 32.6C | round(32.6)=33 | Spill(27)!=33 -> WIN [WIN]
City: Wuhan, CN                 | Predicted: 2026-08-10 | Spill: 29C | Archive date queried: 2026-08-10 | Actual max: 32.6C | round(32.6)=33 | Spill(29)!=33 -> WIN [WIN]
City: Zhengzhou, CN             | Predicted: 2026-08-10 | Spill: 29C | Archive date queried: 2026-08-10 | Actual max: 28.1C | round(28.1)=28 | Spill(29)!=28 -> LOSS [LOSS]
City: Zhengzhou, CN             | Predicted: 2026-08-10 | Spill: 28C | Archive date queried: 2026-08-10 | Actual max: 28.1C | round(28.1)=28 | Spill(28)==28 -> WIN [WIN]
City: Zhengzhou, CN             | Predicted: 2026-08-10 | Spill: 30C | Archive date queried: 2026-08-10 | Actual max: 28.1C | round(28.1)=28 | Spill(30)!=28 -> LOSS [LOSS]
City: Amsterdam, NL             | Predicted: 2026-08-10 | Spill: 21C | Archive date queried: 2026-08-10 | Actual max: 22.9C | round(22.9)=23 | Spill(21)!=23 -> LOSS [LOSS]
City: Amsterdam, NL             | Predicted: 2026-08-10 | Spill: 21C | Archive date queried: 2026-08-10 | Actual max: 22.9C | round(22.9)=23 | Spill(21)!=23 -> LOSS [LOSS]
City: Amsterdam, NL             | Predicted: 2026-08-10 | Spill: 23C | Archive date queried: 2026-08-10 | Actual max: 22.9C | round(22.9)=23 | Spill(23)==23 -> WIN [WIN]
City: Ankara, TR                | Predicted: 2026-08-10 | Spill: 29C | Archive date queried: 2026-08-10 | Actual max: 31.1C | round(31.1)=31 | Spill(29)!=31 -> LOSS [LOSS]
City: Ankara, TR                | Predicted: 2026-08-10 | Spill: 29C | Archive date queried: 2026-08-10 | Actual max: 31.1C | round(31.1)=31 | Spill(29)!=31 -> LOSS [LOSS]
City: Ankara, TR                | Predicted: 2026-08-10 | Spill: 30C | Archive date queried: 2026-08-10 | Actual max: 31.1C | round(31.1)=31 | Spill(30)!=31 -> LOSS [LOSS]
City: Atlanta, US               | Predicted: 2026-08-10 | Spill: 31C | Archive date queried: 2026-08-10 | Actual max: 33.9C | round(33.9)=34 | Spill(31)!=34 -> LOSS [LOSS]
City: Atlanta, US               | Predicted: 2026-08-10 | Spill: 30C | Archive date queried: 2026-08-10 | Actual max: 33.9C | round(33.9)=34 | Spill(30)!=34 -> LOSS [LOSS]
City: Atlanta, US               | Predicted: 2026-08-10 | Spill: 33C | Archive date queried: 2026-08-10 | Actual max: 33.9C | round(33.9)=34 | Spill(33)!=34 -> LOSS [LOSS]
City: Austin, US                | Predicted: 2026-08-10 | Spill: 35C | Archive date queried: 2026-08-10 | Actual max: 36.2C | round(36.2)=36 | Spill(35)!=36 -> LOSS [LOSS]
City: Austin, US                | Predicted: 2026-08-10 | Spill: 35C | Archive date queried: 2026-08-10 | Actual max: 36.2C | round(36.2)=36 | Spill(35)!=36 -> LOSS [LOSS]
City: Austin, US                | Predicted: 2026-08-10 | Spill: 36C | Archive date queried: 2026-08-10 | Actual max: 36.2C | round(36.2)=36 | Spill(36)==36 -> WIN [WIN]
City: Beijing, CN               | Predicted: 2026-08-10 | Spill: 32C | Archive date queried: 2026-08-10 | Actual max: 33.8C | round(33.8)=34 | Spill(32)!=34 -> LOSS [LOSS]
City: Beijing, CN               | Predicted: 2026-08-10 | Spill: 32C | Archive date queried: 2026-08-10 | Actual max: 33.8C | round(33.8)=34 | Spill(32)!=34 -> LOSS [LOSS]
City: Beijing, CN               | Predicted: 2026-08-10 | Spill: 33C | Archive date queried: 2026-08-10 | Actual max: 33.8C | round(33.8)=34 | Spill(33)!=34 -> LOSS [LOSS]
City: Buenos Aires, AR          | Predicted: 2026-08-10 | Spill: 10C | Archive date queried: 2026-08-10 | Actual max: 11.3C | round(11.3)=11 | Spill(10)!=11 -> LOSS [LOSS]
City: Buenos Aires, AR          | Predicted: 2026-08-10 | Spill: 10C | Archive date queried: 2026-08-10 | Actual max: 11.3C | round(11.3)=11 | Spill(10)!=11 -> LOSS [LOSS]
City: Buenos Aires, AR          | Predicted: 2026-08-10 | Spill: 11C | Archive date queried: 2026-08-10 | Actual max: 11.3C | round(11.3)=11 | Spill(11)==11 -> WIN [WIN]
City: Busan, KR                 | Predicted: 2026-08-10 | Spill: 29C | Archive date queried: 2026-08-10 | Actual max: 30.1C | round(30.1)=30 | Spill(29)!=30 -> LOSS [LOSS]
City: Busan, KR                 | Predicted: 2026-08-10 | Spill: 28C | Archive date queried: 2026-08-10 | Actual max: 30.1C | round(30.1)=30 | Spill(28)!=30 -> LOSS [LOSS]
City: Busan, KR                 | Predicted: 2026-08-10 | Spill: 30C | Archive date queried: 2026-08-10 | Actual max: 30.1C | round(30.1)=30 | Spill(30)==30 -> WIN [WIN]
City: Cape Town, ZA             | Predicted: 2026-08-10 | Spill: 14C | Archive date queried: 2026-08-10 | Actual max: 14.5C | round(14.5)=14 | Spill(14)==14 -> WIN [WIN]
City: Cape Town, ZA             | Predicted: 2026-08-10 | Spill: 13C | Archive date queried: 2026-08-10 | Actual max: 14.5C | round(14.5)=14 | Spill(13)!=14 -> LOSS [LOSS]
City: Cape Town, ZA             | Predicted: 2026-08-10 | Spill: 15C | Archive date queried: 2026-08-10 | Actual max: 14.5C | round(14.5)=14 | Spill(15)!=14 -> LOSS [LOSS]
City: Chengdu, CN               | Predicted: 2026-08-10 | Spill: 33C | Archive date queried: 2026-08-10 | Actual max: 33.8C | round(33.8)=34 | Spill(33)!=34 -> LOSS [LOSS]
City: Chengdu, CN               | Predicted: 2026-08-10 | Spill: 32C | Archive date queried: 2026-08-10 | Actual max: 33.8C | round(33.8)=34 | Spill(32)!=34 -> LOSS [LOSS]
City: Chengdu, CN               | Predicted: 2026-08-10 | Spill: 34C | Archive date queried: 2026-08-10 | Actual max: 33.8C | round(33.8)=34 | Spill(34)==34 -> WIN [WIN]
City: Chicago, US               | Predicted: 2026-08-10 | Spill: 26C | Archive date queried: 2026-08-10 | Actual max: 30.6C | round(30.6)=31 | Spill(26)!=31 -> LOSS [LOSS]
City: Chicago, US               | Predicted: 2026-08-10 | Spill: 26C | Archive date queried: 2026-08-10 | Actual max: 30.6C | round(30.6)=31 | Spill(26)!=31 -> LOSS [LOSS]
City: Chicago, US               | Predicted: 2026-08-10 | Spill: 28C | Archive date queried: 2026-08-10 | Actual max: 30.6C | round(30.6)=31 | Spill(28)!=31 -> LOSS [LOSS]
City: Chongqing, CN             | Predicted: 2026-08-10 | Spill: 31C | Archive date queried: 2026-08-10 | Actual max: 33.0C | round(33.0)=33 | Spill(31)!=33 -> LOSS [LOSS]
City: Chongqing, CN             | Predicted: 2026-08-10 | Spill: 31C | Archive date queried: 2026-08-10 | Actual max: 33.0C | round(33.0)=33 | Spill(31)!=33 -> LOSS [LOSS]
City: Chongqing, CN             | Predicted: 2026-08-10 | Spill: 32C | Archive date queried: 2026-08-10 | Actual max: 33.0C | round(33.0)=33 | Spill(32)!=33 -> LOSS [LOSS]
City: Dallas, US                | Predicted: 2026-08-10 | Spill: 36C | Archive date queried: 2026-08-10 | Actual max: 38.9C | round(38.9)=39 | Spill(36)!=39 -> LOSS [LOSS]
City: Dallas, US                | Predicted: 2026-08-10 | Spill: 36C | Archive date queried: 2026-08-10 | Actual max: 38.9C | round(38.9)=39 | Spill(36)!=39 -> LOSS [LOSS]
City: Dallas, US                | Predicted: 2026-08-10 | Spill: 37C | Archive date queried: 2026-08-10 | Actual max: 38.9C | round(38.9)=39 | Spill(37)!=39 -> LOSS [LOSS]
City: Denver, US                | Predicted: 2026-08-10 | Spill: 33C | Archive date queried: 2026-08-10 | Actual max: 34.6C | round(34.6)=35 | Spill(33)!=35 -> LOSS [LOSS]
City: Denver, US                | Predicted: 2026-08-10 | Spill: 33C | Archive date queried: 2026-08-10 | Actual max: 34.6C | round(34.6)=35 | Spill(33)!=35 -> LOSS [LOSS]
City: Denver, US                | Predicted: 2026-08-10 | Spill: 34C | Archive date queried: 2026-08-10 | Actual max: 34.6C | round(34.6)=35 | Spill(34)!=35 -> LOSS [LOSS]
City: Guangzhou, CN             | Predicted: 2026-08-10 | Spill: 35C | Archive date queried: 2026-08-10 | Actual max: 34.8C | round(34.8)=35 | Spill(35)==35 -> WIN [WIN]
City: Guangzhou, CN             | Predicted: 2026-08-10 | Spill: 34C | Archive date queried: 2026-08-10 | Actual max: 34.8C | round(34.8)=35 | Spill(34)!=35 -> LOSS [LOSS]
City: Guangzhou, CN             | Predicted: 2026-08-10 | Spill: 35C | Archive date queried: 2026-08-10 | Actual max: 34.8C | round(34.8)=35 | Spill(35)==35 -> WIN [WIN]
City: Helsinki, FI              | Predicted: 2026-08-10 | Spill: 21C | Archive date queried: 2026-08-10 | Actual max: 21.6C | round(21.6)=22 | Spill(21)!=22 -> LOSS [LOSS]
City: Helsinki, FI              | Predicted: 2026-08-10 | Spill: 21C | Archive date queried: 2026-08-10 | Actual max: 21.6C | round(21.6)=22 | Spill(21)!=22 -> LOSS [LOSS]
City: Helsinki, FI              | Predicted: 2026-08-10 | Spill: 22C | Archive date queried: 2026-08-10 | Actual max: 21.6C | round(21.6)=22 | Spill(22)==22 -> WIN [WIN]
City: Hong Kong, HK             | Predicted: 2026-08-10 | Spill: 33C | Archive date queried: 2026-08-10 | Actual max: 35.1C | round(35.1)=35 | Spill(33)!=35 -> LOSS [LOSS]
City: Hong Kong, HK             | Predicted: 2026-08-10 | Spill: 32C | Archive date queried: 2026-08-10 | Actual max: 35.1C | round(35.1)=35 | Spill(32)!=35 -> LOSS [LOSS]
City: Hong Kong, HK             | Predicted: 2026-08-10 | Spill: 34C | Archive date queried: 2026-08-10 | Actual max: 35.1C | round(35.1)=35 | Spill(34)!=35 -> LOSS [LOSS]
City: Houston, US               | Predicted: 2026-08-10 | Spill: 31C | Archive date queried: 2026-08-10 | Actual max: 33.0C | round(33.0)=33 | Spill(31)!=33 -> LOSS [LOSS]
City: Houston, US               | Predicted: 2026-08-10 | Spill: 31C | Archive date queried: 2026-08-10 | Actual max: 33.0C | round(33.0)=33 | Spill(31)!=33 -> LOSS [LOSS]
City: Houston, US               | Predicted: 2026-08-10 | Spill: 32C | Archive date queried: 2026-08-10 | Actual max: 33.0C | round(33.0)=33 | Spill(32)!=33 -> LOSS [LOSS]
City: Istanbul, TR              | Predicted: 2026-08-10 | Spill: 26C | Archive date queried: 2026-08-10 | Actual max: 27.2C | round(27.2)=27 | Spill(26)!=27 -> LOSS [LOSS]
City: Istanbul, TR              | Predicted: 2026-08-10 | Spill: 25C | Archive date queried: 2026-08-10 | Actual max: 27.2C | round(27.2)=27 | Spill(25)!=27 -> LOSS [LOSS]
City: Istanbul, TR              | Predicted: 2026-08-10 | Spill: 27C | Archive date queried: 2026-08-10 | Actual max: 27.2C | round(27.2)=27 | Spill(27)==27 -> WIN [WIN]
City: Jeddah, SA                | Predicted: 2026-08-10 | Spill: 37C | Archive date queried: 2026-08-10 | Actual max: 40.5C | round(40.5)=40 | Spill(37)!=40 -> LOSS [LOSS]
City: Jeddah, SA                | Predicted: 2026-08-10 | Spill: 35C | Archive date queried: 2026-08-10 | Actual max: 40.5C | round(40.5)=40 | Spill(35)!=40 -> LOSS [LOSS]
City: Jeddah, SA                | Predicted: 2026-08-10 | Spill: 40C | Archive date queried: 2026-08-10 | Actual max: 40.5C | round(40.5)=40 | Spill(40)==40 -> WIN [WIN]
City: Jinan, CN                 | Predicted: 2026-08-10 | Spill: 33C | Archive date queried: 2026-08-10 | Actual max: 36.2C | round(36.2)=36 | Spill(33)!=36 -> LOSS [LOSS]
City: Jinan, CN                 | Predicted: 2026-08-10 | Spill: 31C | Archive date queried: 2026-08-10 | Actual max: 36.2C | round(36.2)=36 | Spill(31)!=36 -> LOSS [LOSS]
City: Jinan, CN                 | Predicted: 2026-08-10 | Spill: 34C | Archive date queried: 2026-08-10 | Actual max: 36.2C | round(36.2)=36 | Spill(34)!=36 -> LOSS [LOSS]
City: Karachi, PK               | Predicted: 2026-08-10 | Spill: 31C | Archive date queried: 2026-08-10 | Actual max: 34.0C | round(34.0)=34 | Spill(31)!=34 -> LOSS [LOSS]
City: Karachi, PK               | Predicted: 2026-08-10 | Spill: 31C | Archive date queried: 2026-08-10 | Actual max: 34.0C | round(34.0)=34 | Spill(31)!=34 -> LOSS [LOSS]
City: Karachi, PK               | Predicted: 2026-08-10 | Spill: 33C | Archive date queried: 2026-08-10 | Actual max: 34.0C | round(34.0)=34 | Spill(33)!=34 -> LOSS [LOSS]
City: Kuala Lumpur, MY          | Predicted: 2026-08-10 | Spill: 30C | Archive date queried: 2026-08-10 | Actual max: 32.1C | round(32.1)=32 | Spill(30)!=32 -> LOSS [LOSS]
City: Kuala Lumpur, MY          | Predicted: 2026-08-10 | Spill: 30C | Archive date queried: 2026-08-10 | Actual max: 32.1C | round(32.1)=32 | Spill(30)!=32 -> LOSS [LOSS]
City: Kuala Lumpur, MY          | Predicted: 2026-08-10 | Spill: 32C | Archive date queried: 2026-08-10 | Actual max: 32.1C | round(32.1)=32 | Spill(32)==32 -> WIN [WIN]
City: London, UK                | Predicted: 2026-08-10 | Spill: 25C | Archive date queried: 2026-08-10 | Actual max: 26.3C | round(26.3)=26 | Spill(25)!=26 -> LOSS [LOSS]
City: London, UK                | Predicted: 2026-08-10 | Spill: 25C | Archive date queried: 2026-08-10 | Actual max: 26.3C | round(26.3)=26 | Spill(25)!=26 -> LOSS [LOSS]
City: London, UK                | Predicted: 2026-08-10 | Spill: 26C | Archive date queried: 2026-08-10 | Actual max: 26.3C | round(26.3)=26 | Spill(26)==26 -> WIN [WIN]
City: Los Angeles, US           | Predicted: 2026-08-10 | Spill: 26C | Archive date queried: 2026-08-10 | Actual max: 26.4C | round(26.4)=26 | Spill(26)==26 -> WIN [WIN]
City: Los Angeles, US           | Predicted: 2026-08-10 | Spill: 24C | Archive date queried: 2026-08-10 | Actual max: 26.4C | round(26.4)=26 | Spill(24)!=26 -> LOSS [LOSS]
City: Los Angeles, US           | Predicted: 2026-08-10 | Spill: 29C | Archive date queried: 2026-08-10 | Actual max: 26.4C | round(26.4)=26 | Spill(29)!=26 -> LOSS [LOSS]
City: Lucknow, IN               | Predicted: 2026-08-10 | Spill: 31C | Archive date queried: 2026-08-10 | Actual max: 32.4C | round(32.4)=32 | Spill(31)!=32 -> LOSS [LOSS]
City: Lucknow, IN               | Predicted: 2026-08-10 | Spill: 30C | Archive date queried: 2026-08-10 | Actual max: 32.4C | round(32.4)=32 | Spill(30)!=32 -> LOSS [LOSS]
City: Lucknow, IN               | Predicted: 2026-08-10 | Spill: 32C | Archive date queried: 2026-08-10 | Actual max: 32.4C | round(32.4)=32 | Spill(32)==32 -> WIN [WIN]
City: Madrid, ES                | Predicted: 2026-08-10 | Spill: 35C | Archive date queried: 2026-08-10 | Actual max: 36.9C | round(36.9)=37 | Spill(35)!=37 -> LOSS [LOSS]
City: Madrid, ES                | Predicted: 2026-08-10 | Spill: 35C | Archive date queried: 2026-08-10 | Actual max: 36.9C | round(36.9)=37 | Spill(35)!=37 -> LOSS [LOSS]
City: Madrid, ES                | Predicted: 2026-08-10 | Spill: 36C | Archive date queried: 2026-08-10 | Actual max: 36.9C | round(36.9)=37 | Spill(36)!=37 -> LOSS [LOSS]
City: Manila, PH                | Predicted: 2026-08-10 | Spill: 28C | Archive date queried: 2026-08-10 | Actual max: 29.2C | round(29.2)=29 | Spill(28)!=29 -> LOSS [LOSS]
City: Manila, PH                | Predicted: 2026-08-10 | Spill: 28C | Archive date queried: 2026-08-10 | Actual max: 29.2C | round(29.2)=29 | Spill(28)!=29 -> LOSS [LOSS]
City: Manila, PH                | Predicted: 2026-08-10 | Spill: 29C | Archive date queried: 2026-08-10 | Actual max: 29.2C | round(29.2)=29 | Spill(29)==29 -> WIN [WIN]
City: Mexico City, MX           | Predicted: 2026-08-10 | Spill: 22C | Archive date queried: 2026-08-10 | Actual max: 22.5C | round(22.5)=22 | Spill(22)==22 -> WIN [WIN]
City: Mexico City, MX           | Predicted: 2026-08-10 | Spill: 22C | Archive date queried: 2026-08-10 | Actual max: 22.5C | round(22.5)=22 | Spill(22)==22 -> WIN [WIN]
City: Mexico City, MX           | Predicted: 2026-08-10 | Spill: 23C | Archive date queried: 2026-08-10 | Actual max: 22.5C | round(22.5)=22 | Spill(23)!=22 -> LOSS [LOSS]
City: Miami, US                 | Predicted: 2026-08-10 | Spill: 32C | Archive date queried: 2026-08-10 | Actual max: 32.3C | round(32.3)=32 | Spill(32)==32 -> WIN [WIN]
City: Miami, US                 | Predicted: 2026-08-10 | Spill: 31C | Archive date queried: 2026-08-10 | Actual max: 32.3C | round(32.3)=32 | Spill(31)!=32 -> LOSS [LOSS]
City: Miami, US                 | Predicted: 2026-08-10 | Spill: 33C | Archive date queried: 2026-08-10 | Actual max: 32.3C | round(32.3)=32 | Spill(33)!=32 -> LOSS [LOSS]
City: Milan, IT                 | Predicted: 2026-08-10 | Spill: 34C | Archive date queried: 2026-08-10 | Actual max: 34.3C | round(34.3)=34 | Spill(34)==34 -> WIN [WIN]
City: Milan, IT                 | Predicted: 2026-08-10 | Spill: 33C | Archive date queried: 2026-08-10 | Actual max: 34.3C | round(34.3)=34 | Spill(33)!=34 -> LOSS [LOSS]
City: Milan, IT                 | Predicted: 2026-08-10 | Spill: 36C | Archive date queried: 2026-08-10 | Actual max: 34.3C | round(34.3)=34 | Spill(36)!=34 -> LOSS [LOSS]
City: Moscow, RU                | Predicted: 2026-08-10 | Spill: 23C | Archive date queried: 2026-08-10 | Actual max: 23.0C | round(23.0)=23 | Spill(23)==23 -> WIN [WIN]
City: Moscow, RU                | Predicted: 2026-08-10 | Spill: 22C | Archive date queried: 2026-08-10 | Actual max: 23.0C | round(23.0)=23 | Spill(22)!=23 -> LOSS [LOSS]
City: Moscow, RU                | Predicted: 2026-08-10 | Spill: 23C | Archive date queried: 2026-08-10 | Actual max: 23.0C | round(23.0)=23 | Spill(23)==23 -> WIN [WIN]
City: Munich, DE                | Predicted: 2026-08-10 | Spill: 31C | Archive date queried: 2026-08-10 | Actual max: 31.2C | round(31.2)=31 | Spill(31)==31 -> WIN [WIN]
City: Munich, DE                | Predicted: 2026-08-10 | Spill: 30C | Archive date queried: 2026-08-10 | Actual max: 31.2C | round(31.2)=31 | Spill(30)!=31 -> LOSS [LOSS]
City: Munich, DE                | Predicted: 2026-08-10 | Spill: 32C | Archive date queried: 2026-08-10 | Actual max: 31.2C | round(31.2)=31 | Spill(32)!=31 -> LOSS [LOSS]
City: New York, US              | Predicted: 2026-08-10 | Spill: 31C | Archive date queried: 2026-08-10 | Actual max: 34.6C | round(34.6)=35 | Spill(31)!=35 -> LOSS [LOSS]
City: New York, US              | Predicted: 2026-08-10 | Spill: 30C | Archive date queried: 2026-08-10 | Actual max: 34.6C | round(34.6)=35 | Spill(30)!=35 -> LOSS [LOSS]
City: New York, US              | Predicted: 2026-08-10 | Spill: 32C | Archive date queried: 2026-08-10 | Actual max: 34.6C | round(34.6)=35 | Spill(32)!=35 -> LOSS [LOSS]
City: Panama City, PA           | Predicted: 2026-08-10 | Spill: 31C | Archive date queried: 2026-08-10 | Actual max: 31.7C | round(31.7)=32 | Spill(31)!=32 -> LOSS [LOSS]
City: Panama City, PA           | Predicted: 2026-08-10 | Spill: 31C | Archive date queried: 2026-08-10 | Actual max: 31.7C | round(31.7)=32 | Spill(31)!=32 -> LOSS [LOSS]
City: Panama City, PA           | Predicted: 2026-08-10 | Spill: 33C | Archive date queried: 2026-08-10 | Actual max: 31.7C | round(31.7)=32 | Spill(33)!=32 -> LOSS [LOSS]
City: Paris, FR                 | Predicted: 2026-08-10 | Spill: 30C | Archive date queried: 2026-08-10 | Actual max: 31.0C | round(31.0)=31 | Spill(30)!=31 -> LOSS [LOSS]
City: Paris, FR                 | Predicted: 2026-08-10 | Spill: 30C | Archive date queried: 2026-08-10 | Actual max: 31.0C | round(31.0)=31 | Spill(30)!=31 -> LOSS [LOSS]
City: Paris, FR                 | Predicted: 2026-08-10 | Spill: 31C | Archive date queried: 2026-08-10 | Actual max: 31.0C | round(31.0)=31 | Spill(31)==31 -> WIN [WIN]
City: Qingdao, CN               | Predicted: 2026-08-10 | Spill: 30C | Archive date queried: 2026-08-10 | Actual max: 32.0C | round(32.0)=32 | Spill(30)!=32 -> LOSS [LOSS]
City: Qingdao, CN               | Predicted: 2026-08-10 | Spill: 29C | Archive date queried: 2026-08-10 | Actual max: 32.0C | round(32.0)=32 | Spill(29)!=32 -> LOSS [LOSS]
City: Qingdao, CN               | Predicted: 2026-08-10 | Spill: 32C | Archive date queried: 2026-08-10 | Actual max: 32.0C | round(32.0)=32 | Spill(32)==32 -> WIN [WIN]
City: San Francisco, US         | Predicted: 2026-08-10 | Spill: 20C | Archive date queried: 2026-08-10 | Actual max: 22.8C | round(22.8)=23 | Spill(20)!=23 -> LOSS [LOSS]
City: San Francisco, US         | Predicted: 2026-08-10 | Spill: 18C | Archive date queried: 2026-08-10 | Actual max: 22.8C | round(22.8)=23 | Spill(18)!=23 -> LOSS [LOSS]
City: San Francisco, US         | Predicted: 2026-08-10 | Spill: 22C | Archive date queried: 2026-08-10 | Actual max: 22.8C | round(22.8)=23 | Spill(22)!=23 -> LOSS [LOSS]
City: Sao Paulo, BR             | Predicted: 2026-08-10 | Spill: 16C | Archive date queried: 2026-08-10 | Actual max: 18.1C | round(18.1)=18 | Spill(16)!=18 -> LOSS [LOSS]
City: Sao Paulo, BR             | Predicted: 2026-08-10 | Spill: 15C | Archive date queried: 2026-08-10 | Actual max: 18.1C | round(18.1)=18 | Spill(15)!=18 -> LOSS [LOSS]
City: Sao Paulo, BR             | Predicted: 2026-08-10 | Spill: 17C | Archive date queried: 2026-08-10 | Actual max: 18.1C | round(18.1)=18 | Spill(17)!=18 -> LOSS [LOSS]
City: Seattle, US               | Predicted: 2026-08-10 | Spill: 23C | Archive date queried: 2026-08-10 | Actual max: 25.4C | round(25.4)=25 | Spill(23)!=25 -> LOSS [LOSS]
City: Seattle, US               | Predicted: 2026-08-10 | Spill: 23C | Archive date queried: 2026-08-10 | Actual max: 25.4C | round(25.4)=25 | Spill(23)!=25 -> LOSS [LOSS]
City: Seattle, US               | Predicted: 2026-08-10 | Spill: 25C | Archive date queried: 2026-08-10 | Actual max: 25.4C | round(25.4)=25 | Spill(25)==25 -> WIN [WIN]
City: Seoul (Incheon), KR       | Predicted: 2026-08-10 | Spill: 29C | Archive date queried: 2026-08-10 | Actual max: 32.7C | round(32.7)=33 | Spill(29)!=33 -> LOSS [LOSS]
City: Seoul (Incheon), KR       | Predicted: 2026-08-10 | Spill: 28C | Archive date queried: 2026-08-10 | Actual max: 32.7C | round(32.7)=33 | Spill(28)!=33 -> LOSS [LOSS]
City: Seoul (Incheon), KR       | Predicted: 2026-08-10 | Spill: 31C | Archive date queried: 2026-08-10 | Actual max: 32.7C | round(32.7)=33 | Spill(31)!=33 -> LOSS [LOSS]
City: Shanghai, CN              | Predicted: 2026-08-10 | Spill: 27C | Archive date queried: 2026-08-10 | Actual max: 28.1C | round(28.1)=28 | Spill(27)!=28 -> LOSS [LOSS]
City: Shanghai, CN              | Predicted: 2026-08-10 | Spill: 27C | Archive date queried: 2026-08-10 | Actual max: 28.1C | round(28.1)=28 | Spill(27)!=28 -> LOSS [LOSS]
City: Shanghai, CN              | Predicted: 2026-08-10 | Spill: 28C | Archive date queried: 2026-08-10 | Actual max: 28.1C | round(28.1)=28 | Spill(28)==28 -> WIN [WIN]
City: Shenzhen, CN              | Predicted: 2026-08-10 | Spill: 34C | Archive date queried: 2026-08-10 | Actual max: 34.7C | round(34.7)=35 | Spill(34)!=35 -> LOSS [LOSS]
City: Shenzhen, CN              | Predicted: 2026-08-10 | Spill: 33C | Archive date queried: 2026-08-10 | Actual max: 34.7C | round(34.7)=35 | Spill(33)!=35 -> LOSS [LOSS]
City: Shenzhen, CN              | Predicted: 2026-08-10 | Spill: 36C | Archive date queried: 2026-08-10 | Actual max: 34.7C | round(34.7)=35 | Spill(36)!=35 -> LOSS [LOSS]
City: Singapore, SG             | Predicted: 2026-08-10 | Spill: 30C | Archive date queried: 2026-08-10 | Actual max: 33.3C | round(33.3)=33 | Spill(30)!=33 -> LOSS [LOSS]
City: Singapore, SG             | Predicted: 2026-08-10 | Spill: 30C | Archive date queried: 2026-08-10 | Actual max: 33.3C | round(33.3)=33 | Spill(30)!=33 -> LOSS [LOSS]
City: Singapore, SG             | Predicted: 2026-08-10 | Spill: 31C | Archive date queried: 2026-08-10 | Actual max: 33.3C | round(33.3)=33 | Spill(31)!=33 -> LOSS [LOSS]
City: Taipei, TW                | Predicted: 2026-08-10 | Spill: 31C | Archive date queried: 2026-08-10 | Actual max: 31.7C | round(31.7)=32 | Spill(31)!=32 -> LOSS [LOSS]
City: Taipei, TW                | Predicted: 2026-08-10 | Spill: 30C | Archive date queried: 2026-08-10 | Actual max: 31.7C | round(31.7)=32 | Spill(30)!=32 -> LOSS [LOSS]
City: Taipei, TW                | Predicted: 2026-08-10 | Spill: 33C | Archive date queried: 2026-08-10 | Actual max: 31.7C | round(31.7)=32 | Spill(33)!=32 -> LOSS [LOSS]
City: Tel Aviv, IL              | Predicted: 2026-08-10 | Spill: 34C | Archive date queried: 2026-08-10 | Actual max: 33.9C | round(33.9)=34 | Spill(34)==34 -> WIN [WIN]
City: Tel Aviv, IL              | Predicted: 2026-08-10 | Spill: 33C | Archive date queried: 2026-08-10 | Actual max: 33.9C | round(33.9)=34 | Spill(33)!=34 -> LOSS [LOSS]
City: Tel Aviv, IL              | Predicted: 2026-08-10 | Spill: 36C | Archive date queried: 2026-08-10 | Actual max: 33.9C | round(33.9)=34 | Spill(36)!=34 -> LOSS [LOSS]
City: Tokyo, JP                 | Predicted: 2026-08-10 | Spill: 30C | Archive date queried: 2026-08-10 | Actual max: 30.6C | round(30.6)=31 | Spill(30)!=31 -> LOSS [LOSS]
City: Tokyo, JP                 | Predicted: 2026-08-10 | Spill: 30C | Archive date queried: 2026-08-10 | Actual max: 30.6C | round(30.6)=31 | Spill(30)!=31 -> LOSS [LOSS]
